task_index,task,feature_index,interval,x,ale
0,task_1,5,6,0.0,0.1242636889219284
0,task_1,5,7,0.0,0.1242636889219284
0,task_1,5,8,0.0,0.1242636889219284
0,task_1,5,9,0.0,0.1242636889219284
0,task_1,5,10,0.0,0.1242636889219284
0,task_1,5,11,0.0,0.1242636889219284
0,task_1,5,12,0.0,0.1242636889219284
0,task_1,5,13,0.0,0.1242636889219284
0,task_1,5,14,0.0,0.1242636889219284
0,task_1,5,15,0.0,0.1242636889219284
0,task_1,5,16,0.0,0.1242636889219284
0,task_1,5,17,0.0,0.1242636889219284
0,task_1,5,18,0.0,0.1242636889219284
0,task_1,5,19,0.0,0.1242636889219284
0,task_1,5,20,0.0,0.1242636889219284
0,task_1,5,21,0.0,0.1242636889219284
0,task_1,5,22,0.0,0.1242636889219284
0,task_1,5,23,0.0,0.1242636889219284
0,task_1,5,24,0.020250841975212097,-0.2880305349826813
0,task_1,5,25,0.09002059698104858,-1.0977177619934082
0,task_1,5,26,0.15184113383293152,-1.4340277910232544
0,task_1,5,27,0.2287573665380478,-2.092989206314087
0,task_1,5,28,0.2932703495025635,-2.1203222274780273
0,task_1,5,29,0.6265969276428223,4.050759315490723
0,task_1,6,0,0.0,-0.2895854413509369
0,task_1,6,1,0.0,-0.2895854413509369
0,task_1,6,2,0.0,-0.2895854413509369
0,task_1,6,3,0.0,-0.2895854413509369
0,task_1,6,4,0.0,-0.2895854413509369
0,task_1,6,5,0.0,-0.2895854413509369
0,task_1,6,6,0.0,-0.2895854413509369
0,task_1,6,7,0.0,-0.2895854413509369
0,task_1,6,8,0.0,-0.2895854413509369
0,task_1,6,9,0.0,-0.2895854413509369
0,task_1,6,10,0.0,-0.2895854413509369
0,task_1,6,11,0.0,-0.2895854413509369
0,task_1,6,12,0.001036219298839569,-0.2845061421394348
0,task_1,6,13,0.006807237863540649,-0.2636004686355591
0,task_1,6,14,0.013554677367210388,-0.22781148552894592
0,task_1,6,15,0.019000142812728882,-0.21034108102321625
0,task_1,6,16,0.02345016598701477,-0.18813224136829376
0,task_1,6,17,0.029855072498321533,-0.15662024915218353
0,task_1,6,18,0.033164411783218384,-0.1406412422657013
0,task_1,6,19,0.03828607499599457,-0.10911115258932114
0,task_1,6,20,0.04151090979576111,-0.09774959832429886
0,task_1,6,21,0.04513868689537048,-0.08734326809644699
0,task_1,6,22,0.04965290427207947,-0.06643933802843094
0,task_1,6,23,0.053024858236312866,-0.05733954533934593
0,task_1,6,24,0.056052014231681824,-0.03496212512254715
0,task_1,6,25,0.060296788811683655,-0.013510455377399921
0,task_1,6,26,0.06611485779285431,0.01710689254105091
0,task_1,6,27,0.07264657318592072,0.046294163912534714
0,task_1,6,28,0.0824785828590393,0.09446339309215546
0,task_1,6,29,1.4809776544570923,5.2552690505981445
0,task_1,7,0,9.999999747378752e-05,0.0
0,task_1,7,1,9.999999747378752e-05,0.0
0,task_1,7,2,9.999999747378752e-05,0.0
0,task_1,7,3,9.999999747378752e-05,0.0
0,task_1,7,4,9.999999747378752e-05,0.0
0,task_1,7,5,9.999999747378752e-05,0.0
0,task_1,7,6,9.999999747378752e-05,0.0
0,task_1,7,7,9.999999747378752e-05,0.0
0,task_1,7,8,9.999999747378752e-05,0.0
0,task_1,7,9,9.999999747378752e-05,0.0
0,task_1,7,10,9.999999747378752e-05,0.0
0,task_1,7,11,9.999999747378752e-05,0.0
0,task_1,7,12,9.999999747378752e-05,0.0
0,task_1,7,13,9.999999747378752e-05,0.0
0,task_1,7,14,9.999999747378752e-05,0.0
0,task_1,7,15,9.999999747378752e-05,0.0
0,task_1,7,16,9.999999747378752e-05,0.0
0,task_1,7,17,9.999999747378752e-05,0.0
0,task_1,7,18,9.999999747378752e-05,0.0
0,task_1,7,19,9.999999747378752e-05,0.0
0,task_1,7,20,9.999999747378752e-05,0.0
0,task_1,7,21,9.999999747378752e-05,0.0
0,task_1,7,22,9.999999747378752e-05,0.0
0,task_1,7,23,9.999999747378752e-05,0.0
0,task_1,7,24,9.999999747378752e-05,0.0
0,task_1,7,25,9.999999747378752e-05,0.0
0,task_1,7,26,9.999999747378752e-05,0.0
0,task_1,7,27,9.999999747378752e-05,0.0
0,task_1,7,28,9.999999747378752e-05,0.0
0,task_1,7,29,9.999999747378752e-05,0.0
0,task_1,8,0,2.055875539779663,0.0
0,task_1,8,1,2.055875539779663,0.0
0,task_1,8,2,2.055875539779663,0.0
0,task_1,8,3,2.055875539779663,0.0
0,task_1,8,4,2.055875539779663,0.0
0,task_1,8,5,2.055875539779663,0.0
0,task_1,8,6,2.055875539779663,0.0
0,task_1,8,7,2.055875539779663,0.0
0,task_1,8,8,2.055875539779663,0.0
0,task_1,8,9,2.055875539779663,0.0
0,task_1,8,10,2.055875539779663,0.0
0,task_1,8,11,2.055875539779663,0.0
0,task_1,8,12,2.055875539779663,0.0
0,task_1,8,13,2.055875539779663,0.0
0,task_1,8,14,2.055875539779663,0.0
0,task_1,8,15,2.055875539779663,0.0
0,task_1,8,16,2.055875539779663,0.0
0,task_1,8,17,2.055875539779663,0.0
0,task_1,8,18,2.055875539779663,0.0
0,task_1,8,19,2.055875539779663,0.0
0,task_1,8,20,2.055875539779663,0.0
0,task_1,8,21,2.055875539779663,0.0
0,task_1,8,22,2.055875539779663,0.0
0,task_1,8,23,2.055875539779663,0.0
0,task_1,8,24,2.055875539779663,0.0
0,task_1,8,25,2.055875539779663,0.0
0,task_1,8,26,2.055875539779663,0.0
0,task_1,8,27,2.055875539779663,0.0
0,task_1,8,28,2.055875539779663,0.0
0,task_1,8,29,2.055875539779663,0.0
0,task_1,9,0,0.24519354104995728,-0.5553603172302246
0,task_1,9,1,0.25294551253318787,-0.5533655881881714
0,task_1,9,2,0.2582217752933502,-0.5484323501586914
0,task_1,9,3,0.2630021870136261,-0.5476623773574829
0,task_1,9,4,0.26909130811691284,-0.5436963438987732
0,task_1,9,5,0.2741566598415375,-0.5442593693733215
0,task_1,9,6,0.27824461460113525,-0.5398070812225342
0,task_1,9,7,0.28289005160331726,-0.5418417453765869
0,task_1,9,8,0.288446307182312,-0.5338531732559204
0,task_1,9,9,0.2932184934616089,-0.532814621925354
0,task_1,9,10,0.299900084733963,-0.5272588133811951
0,task_1,9,11,0.3054613173007965,-0.5179757475852966
0,task_1,9,12,0.3128158450126648,-0.515779435634613
0,task_1,9,13,0.31951820850372314,-0.509034276008606
0,task_1,9,14,0.3271787762641907,-0.49702250957489014
0,task_1,9,15,0.33321455121040344,-0.4870545566082001
0,task_1,9,16,0.33934301137924194,-0.4760317802429199
0,task_1,9,17,0.3463926613330841,-0.4716111719608307
